"","race_code","gender_code","ethnic_code","age_group","county_desc","election_lbl","n","n_registered","percent_voted"
"9238","I","M","HL","45-64","CASWELL","11/06/2018",1,1,1
"9239","I","M","HL","45-64","CASWELL","11/08/2016",1,1,1
"9240","I","M","HL","45-64","CUMBERLAND","11/06/2018",2,6,0.333333333333333
"9241","I","M","HL","45-64","CUMBERLAND","11/08/2016",3,6,0.5
"9242","I","M","HL","45-64","DUPLIN","11/08/2016",1,1,1
"9243","I","M","HL","45-64","DURHAM","11/06/2018",2,4,0.5
"9244","I","M","HL","45-64","DURHAM","11/08/2016",2,3,0.666666666666667
"9245","I","M","HL","45-64","EDGECOMBE","11/06/2018",1,1,1
"9246","I","M","HL","45-64","EDGECOMBE","11/08/2016",1,1,1
"9247","I","M","HL","45-64","FORSYTH","11/06/2018",1,3,0.333333333333333
"9248","I","M","HL","45-64","FORSYTH","11/08/2016",1,2,0.5
"9249","I","M","HL","45-64","FRANKLIN","11/06/2018",1,2,0.5
"9250","I","M","HL","45-64","FRANKLIN","11/08/2016",1,1,1
"9251","I","M","HL","45-64","GASTON","11/08/2016",3,4,0.75
"9252","I","M","HL","45-64","GRANVILLE","11/08/2016",1,1,1
"9253","I","M","HL","45-64","GUILFORD","11/06/2018",2,2,1
"9254","I","M","HL","45-64","GUILFORD","11/08/2016",2,3,0.666666666666667
"9255","I","M","HL","45-64","HAYWOOD","11/06/2018",1,1,1
"9256","I","M","HL","45-64","HAYWOOD","11/08/2016",1,1,1
"9257","I","M","HL","45-64","IREDELL","11/06/2018",1,1,1
"9258","I","M","HL","45-64","IREDELL","11/08/2016",2,2,1
"9259","I","M","HL","45-64","JACKSON","11/06/2018",1,1,1
"9260","I","M","HL","45-64","JOHNSTON","11/06/2018",1,1,1
"9261","I","M","HL","45-64","JOHNSTON","11/08/2016",1,1,1
"9262","I","M","HL","45-64","LEE","11/08/2016",1,1,1
"9263","I","M","HL","45-64","MECKLENBURG","11/06/2018",6,9,0.666666666666667
"9264","I","M","HL","45-64","MECKLENBURG","11/08/2016",5,9,0.555555555555556
"9265","I","M","HL","45-64","MONTGOMERY","11/06/2018",1,1,1
"9266","I","M","HL","45-64","MONTGOMERY","11/08/2016",1,1,1
"9267","I","M","HL","45-64","MOORE","11/06/2018",1,1,1
"9268","I","M","HL","45-64","MOORE","11/08/2016",1,1,1
"9269","I","M","HL","45-64","NASH","11/06/2018",1,1,1
"9270","I","M","HL","45-64","NASH","11/08/2016",1,1,1
"9271","I","M","HL","45-64","ONSLOW","11/08/2016",1,2,0.5
"9272","I","M","HL","45-64","PITT","11/06/2018",1,1,1
"9273","I","M","HL","45-64","PITT","11/08/2016",1,1,1
"9274","I","M","HL","45-64","ROBESON","11/06/2018",1,2,0.5
"9275","I","M","HL","45-64","ROBESON","11/08/2016",2,2,1
"9276","I","M","HL","45-64","SAMPSON","11/06/2018",1,1,1
"9277","I","M","HL","45-64","SAMPSON","11/08/2016",1,1,1
"9278","I","M","HL","45-64","UNION","11/08/2016",1,1,1
"9279","I","M","HL","45-64","WAKE","11/06/2018",4,12,0.333333333333333
"9280","I","M","HL","45-64","WAKE","11/08/2016",6,11,0.545454545454545
"9281","I","M","HL","45-64","WILSON","11/08/2016",2,2,1
"9282","I","M","HL","65+","ALAMANCE","11/08/2016",1,1,1
"9283","I","M","HL","65+","BURKE","11/06/2018",1,1,1
"9284","I","M","HL","65+","CHATHAM","11/06/2018",1,1,1
"9285","I","M","HL","65+","CUMBERLAND","11/08/2016",1,1,1
"9286","I","M","HL","65+","DURHAM","11/06/2018",1,1,1
"9287","I","M","HL","65+","DURHAM","11/08/2016",1,1,1
"9288","I","M","HL","65+","FORSYTH","11/06/2018",1,2,0.5
"9289","I","M","HL","65+","FORSYTH","11/08/2016",1,2,0.5
"9290","I","M","HL","65+","HENDERSON","11/06/2018",1,1,1
"9291","I","M","HL","65+","HENDERSON","11/08/2016",1,1,1
"9292","I","M","HL","65+","HOKE","11/06/2018",1,1,1
"9293","I","M","HL","65+","HOKE","11/08/2016",1,1,1
"9294","I","M","HL","65+","MECKLENBURG","11/06/2018",3,3,1
"9295","I","M","HL","65+","MECKLENBURG","11/08/2016",2,3,0.666666666666667
"9296","I","M","HL","65+","PITT","11/06/2018",1,1,1
"9297","I","M","HL","65+","PITT","11/08/2016",1,1,1
"9298","I","M","HL","65+","ROWAN","11/06/2018",1,1,1
"9299","I","M","HL","65+","ROWAN","11/08/2016",1,1,1
"9300","I","M","HL","65+","WAKE","11/06/2018",1,1,1
"9301","I","M","HL","65+","WAKE","11/08/2016",1,1,1
"9302","I","M","HL","65+","WAYNE","11/08/2016",1,2,0.5
"9303","I","M","NL","18-24","ALAMANCE","11/08/2016",2,3,0.666666666666667
"9304","I","M","NL","18-24","ALEXANDER","11/08/2016",1,3,0.333333333333333
"9305","I","M","NL","18-24","ANSON","11/08/2016",1,2,0.5
"9306","I","M","NL","18-24","ASHE","11/08/2016",1,1,1
"9307","I","M","NL","18-24","BLADEN","11/06/2018",3,22,0.136363636363636
"9308","I","M","NL","18-24","BLADEN","11/08/2016",6,25,0.24
"9309","I","M","NL","18-24","BRUNSWICK","11/08/2016",1,16,0.0625
"9310","I","M","NL","18-24","BUNCOMBE","11/06/2018",3,13,0.230769230769231
"9311","I","M","NL","18-24","BUNCOMBE","11/08/2016",7,16,0.4375
"9312","I","M","NL","18-24","CABARRUS","11/06/2018",2,20,0.1
"9313","I","M","NL","18-24","CABARRUS","11/08/2016",9,24,0.375
"9314","I","M","NL","18-24","CASWELL","11/06/2018",1,2,0.5
"9315","I","M","NL","18-24","CATAWBA","11/06/2018",1,8,0.125
"9316","I","M","NL","18-24","CATAWBA","11/08/2016",3,8,0.375
"9317","I","M","NL","18-24","CHEROKEE","11/08/2016",1,4,0.25
"9318","I","M","NL","18-24","CLEVELAND","11/06/2018",1,3,0.333333333333333
"9319","I","M","NL","18-24","COLUMBUS","11/06/2018",5,48,0.104166666666667
"9320","I","M","NL","18-24","COLUMBUS","11/08/2016",4,54,0.0740740740740741
"9321","I","M","NL","18-24","CRAVEN","11/08/2016",2,7,0.285714285714286
"9322","I","M","NL","18-24","CUMBERLAND","11/06/2018",10,140,0.0714285714285714
"9323","I","M","NL","18-24","CUMBERLAND","11/08/2016",23,163,0.141104294478528
"9324","I","M","NL","18-24","DAVIDSON","11/08/2016",5,15,0.333333333333333
"9325","I","M","NL","18-24","DAVIE","11/08/2016",1,2,0.5
"9326","I","M","NL","18-24","DURHAM","11/06/2018",8,26,0.307692307692308
"9327","I","M","NL","18-24","DURHAM","11/08/2016",9,32,0.28125
"9328","I","M","NL","18-24","FORSYTH","11/06/2018",1,16,0.0625
"9329","I","M","NL","18-24","FORSYTH","11/08/2016",7,24,0.291666666666667
"9330","I","M","NL","18-24","FRANKLIN","11/06/2018",1,8,0.125
"9331","I","M","NL","18-24","GASTON","11/06/2018",2,18,0.111111111111111
"9332","I","M","NL","18-24","GASTON","11/08/2016",2,19,0.105263157894737
"9333","I","M","NL","18-24","GRAHAM","11/06/2018",7,24,0.291666666666667
"9334","I","M","NL","18-24","GRAHAM","11/08/2016",7,25,0.28
"9335","I","M","NL","18-24","GRANVILLE","11/08/2016",2,3,0.666666666666667
"9336","I","M","NL","18-24","GUILFORD","11/06/2018",8,51,0.156862745098039
"9337","I","M","NL","18-24","GUILFORD","11/08/2016",11,60,0.183333333333333
"9338","I","M","NL","18-24","HALIFAX","11/06/2018",5,57,0.087719298245614
"9339","I","M","NL","18-24","HALIFAX","11/08/2016",19,68,0.279411764705882
"9340","I","M","NL","18-24","HARNETT","11/06/2018",4,19,0.210526315789474
"9341","I","M","NL","18-24","HARNETT","11/08/2016",6,25,0.24
"9342","I","M","NL","18-24","HAYWOOD","11/06/2018",2,7,0.285714285714286
"9343","I","M","NL","18-24","HAYWOOD","11/08/2016",2,8,0.25
"9344","I","M","NL","18-24","HENDERSON","11/06/2018",2,6,0.333333333333333
"9345","I","M","NL","18-24","HENDERSON","11/08/2016",2,7,0.285714285714286
"9346","I","M","NL","18-24","HOKE","11/06/2018",9,157,0.0573248407643312
"9347","I","M","NL","18-24","HOKE","11/08/2016",31,181,0.171270718232044
"9348","I","M","NL","18-24","IREDELL","11/06/2018",2,5,0.4
"9349","I","M","NL","18-24","IREDELL","11/08/2016",2,7,0.285714285714286
"9350","I","M","NL","18-24","JACKSON","11/06/2018",14,84,0.166666666666667
"9351","I","M","NL","18-24","JACKSON","11/08/2016",29,102,0.284313725490196
"9352","I","M","NL","18-24","JOHNSTON","11/06/2018",2,17,0.117647058823529
"9353","I","M","NL","18-24","JOHNSTON","11/08/2016",3,17,0.176470588235294
"9354","I","M","NL","18-24","LEE","11/06/2018",3,10,0.3
"9355","I","M","NL","18-24","LEE","11/08/2016",4,13,0.307692307692308
"9356","I","M","NL","18-24","LINCOLN","11/06/2018",1,4,0.25
"9357","I","M","NL","18-24","LINCOLN","11/08/2016",1,5,0.2
"9358","I","M","NL","18-24","MACON","11/08/2016",1,3,0.333333333333333
"9359","I","M","NL","18-24","MADISON","11/06/2018",2,2,1
"9360","I","M","NL","18-24","MADISON","11/08/2016",1,2,0.5
"9361","I","M","NL","18-24","MARTIN","11/06/2018",1,2,0.5
"9362","I","M","NL","18-24","MARTIN","11/08/2016",1,4,0.25
"9363","I","M","NL","18-24","MCDOWELL","11/06/2018",1,3,0.333333333333333
"9364","I","M","NL","18-24","MECKLENBURG","11/06/2018",19,81,0.234567901234568
"9365","I","M","NL","18-24","MECKLENBURG","11/08/2016",27,106,0.254716981132075
"9366","I","M","NL","18-24","MOORE","11/06/2018",3,15,0.2
"9367","I","M","NL","18-24","MOORE","11/08/2016",3,22,0.136363636363636
"9368","I","M","NL","18-24","NASH","11/06/2018",2,22,0.0909090909090909
"9369","I","M","NL","18-24","NASH","11/08/2016",4,27,0.148148148148148
"9370","I","M","NL","18-24","NEW HANOVER","11/06/2018",1,14,0.0714285714285714
"9371","I","M","NL","18-24","NEW HANOVER","11/08/2016",4,20,0.2
"9372","I","M","NL","18-24","ONSLOW","11/06/2018",1,19,0.0526315789473684
"9373","I","M","NL","18-24","ONSLOW","11/08/2016",6,28,0.214285714285714
"9374","I","M","NL","18-24","ORANGE","11/06/2018",8,29,0.275862068965517
"9375","I","M","NL","18-24","ORANGE","11/08/2016",11,36,0.305555555555556
"9376","I","M","NL","18-24","PASQUOTANK","11/06/2018",1,1,1
"9377","I","M","NL","18-24","PENDER","11/08/2016",2,9,0.222222222222222
"9378","I","M","NL","18-24","PERSON","11/06/2018",1,2,0.5
"9379","I","M","NL","18-24","PERSON","11/08/2016",1,2,0.5
"9380","I","M","NL","18-24","PITT","11/06/2018",4,24,0.166666666666667
"9381","I","M","NL","18-24","PITT","11/08/2016",8,30,0.266666666666667
"9382","I","M","NL","18-24","RANDOLPH","11/06/2018",1,8,0.125
"9383","I","M","NL","18-24","RANDOLPH","11/08/2016",3,11,0.272727272727273
"9384","I","M","NL","18-24","RICHMOND","11/06/2018",2,28,0.0714285714285714
"9385","I","M","NL","18-24","RICHMOND","11/08/2016",5,35,0.142857142857143
"9386","I","M","NL","18-24","ROBESON","11/06/2018",185,1944,0.0951646090534979
"9387","I","M","NL","18-24","ROBESON","11/08/2016",280,2404,0.116472545757072
"9388","I","M","NL","18-24","ROCKINGHAM","11/08/2016",3,6,0.5
"9389","I","M","NL","18-24","ROWAN","11/06/2018",3,6,0.5
"9390","I","M","NL","18-24","ROWAN","11/08/2016",2,8,0.25
"9391","I","M","NL","18-24","SAMPSON","11/06/2018",6,20,0.3
"9392","I","M","NL","18-24","SAMPSON","11/08/2016",8,21,0.380952380952381
"9393","I","M","NL","18-24","SCOTLAND","11/06/2018",15,132,0.113636363636364
"9394","I","M","NL","18-24","SCOTLAND","11/08/2016",32,161,0.198757763975155
"9395","I","M","NL","18-24","STANLY","11/06/2018",2,4,0.5
"9396","I","M","NL","18-24","STANLY","11/08/2016",1,5,0.2
"9397","I","M","NL","18-24","STOKES","11/06/2018",1,3,0.333333333333333
"9398","I","M","NL","18-24","STOKES","11/08/2016",1,3,0.333333333333333
"9399","I","M","NL","18-24","SURRY","11/08/2016",1,1,1
"9400","I","M","NL","18-24","SWAIN","11/06/2018",12,85,0.141176470588235
"9401","I","M","NL","18-24","SWAIN","11/08/2016",25,108,0.231481481481481
"9402","I","M","NL","18-24","UNION","11/06/2018",3,18,0.166666666666667
"9403","I","M","NL","18-24","UNION","11/08/2016",3,23,0.130434782608696
"9404","I","M","NL","18-24","VANCE","11/06/2018",1,4,0.25
"9405","I","M","NL","18-24","VANCE","11/08/2016",3,5,0.6
"9406","I","M","NL","18-24","WAKE","11/06/2018",16,85,0.188235294117647
"9407","I","M","NL","18-24","WAKE","11/08/2016",25,103,0.242718446601942
"9408","I","M","NL","18-24","WARREN","11/06/2018",1,19,0.0526315789473684
"9409","I","M","NL","18-24","WARREN","11/08/2016",9,26,0.346153846153846
"9410","I","M","NL","18-24","WATAUGA","11/06/2018",2,11,0.181818181818182
"9411","I","M","NL","18-24","WATAUGA","11/08/2016",8,15,0.533333333333333
"9412","I","M","NL","18-24","WAYNE","11/06/2018",1,3,0.333333333333333
"9413","I","M","NL","18-24","WAYNE","11/08/2016",2,6,0.333333333333333
"9414","I","M","NL","18-24","WILKES","11/08/2016",1,4,0.25
"9415","I","M","NL","18-24","WILSON","11/06/2018",2,4,0.5
"9416","I","M","NL","18-24","WILSON","11/08/2016",1,5,0.2
"9417","I","M","NL","18-24","YADKIN","11/06/2018",1,2,0.5
"9418","I","M","NL","18-24","YADKIN","11/08/2016",1,2,0.5
"9419","I","M","NL","25-44","ALAMANCE","11/06/2018",5,24,0.208333333333333
"9420","I","M","NL","25-44","ALAMANCE","11/08/2016",10,25,0.4
"9421","I","M","NL","25-44","ALEXANDER","11/06/2018",2,6,0.333333333333333
"9422","I","M","NL","25-44","ALEXANDER","11/08/2016",2,5,0.4
"9423","I","M","NL","25-44","ALLEGHANY","11/06/2018",1,1,1
"9424","I","M","NL","25-44","ALLEGHANY","11/08/2016",1,1,1
"9425","I","M","NL","25-44","ANSON","11/06/2018",1,3,0.333333333333333
"9426","I","M","NL","25-44","ANSON","11/08/2016",1,4,0.25
"9427","I","M","NL","25-44","ASHE","11/06/2018",1,5,0.2
"9428","I","M","NL","25-44","ASHE","11/08/2016",4,6,0.666666666666667
"9429","I","M","NL","25-44","AVERY","11/06/2018",1,1,1
"9430","I","M","NL","25-44","AVERY","11/08/2016",1,1,1
"9431","I","M","NL","25-44","BEAUFORT","11/06/2018",5,6,0.833333333333333
"9432","I","M","NL","25-44","BEAUFORT","11/08/2016",3,6,0.5
"9433","I","M","NL","25-44","BERTIE","11/06/2018",2,4,0.5
"9434","I","M","NL","25-44","BERTIE","11/08/2016",2,4,0.5
"9435","I","M","NL","25-44","BLADEN","11/06/2018",7,48,0.145833333333333
"9436","I","M","NL","25-44","BLADEN","11/08/2016",13,50,0.26
"9437","I","M","NL","25-44","BRUNSWICK","11/06/2018",8,29,0.275862068965517
"9438","I","M","NL","25-44","BRUNSWICK","11/08/2016",13,29,0.448275862068966
"9439","I","M","NL","25-44","BUNCOMBE","11/06/2018",15,50,0.3
"9440","I","M","NL","25-44","BUNCOMBE","11/08/2016",23,49,0.469387755102041
"9441","I","M","NL","25-44","BURKE","11/06/2018",2,8,0.25
"9442","I","M","NL","25-44","BURKE","11/08/2016",5,10,0.5
"9443","I","M","NL","25-44","CABARRUS","11/06/2018",6,37,0.162162162162162
"9444","I","M","NL","25-44","CABARRUS","11/08/2016",16,42,0.380952380952381
"9445","I","M","NL","25-44","CALDWELL","11/06/2018",1,5,0.2
"9446","I","M","NL","25-44","CALDWELL","11/08/2016",4,6,0.666666666666667
"9447","I","M","NL","25-44","CARTERET","11/06/2018",1,7,0.142857142857143
"9448","I","M","NL","25-44","CARTERET","11/08/2016",3,7,0.428571428571429
"9449","I","M","NL","25-44","CATAWBA","11/06/2018",5,14,0.357142857142857
"9450","I","M","NL","25-44","CATAWBA","11/08/2016",9,14,0.642857142857143
"9451","I","M","NL","25-44","CHATHAM","11/06/2018",3,10,0.3
"9452","I","M","NL","25-44","CHATHAM","11/08/2016",3,11,0.272727272727273
"9453","I","M","NL","25-44","CHEROKEE","11/06/2018",3,14,0.214285714285714
"9454","I","M","NL","25-44","CHEROKEE","11/08/2016",8,12,0.666666666666667
"9455","I","M","NL","25-44","CLAY","11/08/2016",1,3,0.333333333333333
"9456","I","M","NL","25-44","CLEVELAND","11/06/2018",1,7,0.142857142857143
"9457","I","M","NL","25-44","CLEVELAND","11/08/2016",2,8,0.25
"9458","I","M","NL","25-44","COLUMBUS","11/06/2018",28,101,0.277227722772277
"9459","I","M","NL","25-44","COLUMBUS","11/08/2016",39,97,0.402061855670103
"9460","I","M","NL","25-44","CRAVEN","11/06/2018",5,24,0.208333333333333
"9461","I","M","NL","25-44","CRAVEN","11/08/2016",12,23,0.521739130434783
"9462","I","M","NL","25-44","CUMBERLAND","11/06/2018",58,259,0.223938223938224
"9463","I","M","NL","25-44","CUMBERLAND","11/08/2016",93,249,0.373493975903614
"9464","I","M","NL","25-44","CURRITUCK","11/08/2016",2,4,0.5
"9465","I","M","NL","25-44","DARE","11/06/2018",1,3,0.333333333333333
"9466","I","M","NL","25-44","DARE","11/08/2016",2,3,0.666666666666667
"9467","I","M","NL","25-44","DAVIDSON","11/06/2018",5,20,0.25
"9468","I","M","NL","25-44","DAVIDSON","11/08/2016",12,22,0.545454545454545
"9469","I","M","NL","25-44","DAVIE","11/06/2018",2,5,0.4
"9470","I","M","NL","25-44","DAVIE","11/08/2016",3,5,0.6
"9471","I","M","NL","25-44","DUPLIN","11/06/2018",2,7,0.285714285714286
