"","race_code","sex_code","ethnic_code","age_group","county_desc","election_lbl","voted_party_cd","n","party_cd","n_registered","gender_code"
"313","A","F","UN","25-44","DAVIDSON","11/08/2016","DEM",7,"DEM",56,"F"
"314","A","F","UN","25-44","DAVIDSON","11/08/2016","REP",8,"REP",26,"F"
"315","A","F","UN","25-44","DAVIDSON","11/08/2016","UNA",6,"UNA",42,"F"
"316","A","F","UN","25-44","DAVIE","11/08/2016","REP",1,"REP",4,"F"
"317","A","F","UN","25-44","YANCEY","11/08/2016","REP",1,"REP",2,"F"
"318","A","F","UN","45-64","ALAMANCE","11/08/2016","DEM",15,"DEM",46,"F"
"319","A","F","UN","45-64","ALAMANCE","11/08/2016","REP",8,"REP",26,"F"
"320","A","F","UN","45-64","ALAMANCE","11/08/2016","UNA",21,"UNA",60,"F"
"321","A","F","UN","45-64","ALEXANDER","11/08/2016","REP",1,"REP",4,"F"
"322","A","F","UN","45-64","ALEXANDER","11/08/2016","UNA",1,"UNA",2,"F"
"323","A","F","UN","45-64","BRUNSWICK","11/08/2016","DEM",1,"DEM",8,"F"
"324","A","F","UN","45-64","BRUNSWICK","11/08/2016","REP",6,"REP",24,"F"
"325","A","F","UN","45-64","BRUNSWICK","11/08/2016","UNA",3,"UNA",32,"F"
"326","A","F","UN","45-64","BUNCOMBE","11/08/2016","DEM",21,"DEM",70,"F"
"327","A","F","UN","45-64","BUNCOMBE","11/08/2016","REP",9,"REP",32,"F"
"328","A","F","UN","45-64","BUNCOMBE","11/08/2016","UNA",26,"UNA",98,"F"
"329","A","F","UN","45-64","BURKE","11/08/2016","DEM",3,"DEM",40,"F"
"330","A","F","UN","45-64","BURKE","11/08/2016","REP",3,"REP",12,"F"
"331","A","F","UN","45-64","BURKE","11/08/2016","UNA",7,"UNA",34,"F"
"332","A","F","UN","45-64","CABARRUS","11/08/2016","DEM",23,"DEM",64,"F"
"333","A","F","UN","45-64","CABARRUS","11/08/2016","REP",15,"REP",46,"F"
"334","A","F","UN","45-64","CABARRUS","11/08/2016","UNA",39,"UNA",132,"F"
"335","A","F","UN","45-64","CALDWELL","11/08/2016","DEM",1,"DEM",6,"F"
"336","A","F","UN","45-64","CALDWELL","11/08/2016","LIB",1,"LIB",2,"F"
"337","A","F","UN","45-64","CALDWELL","11/08/2016","REP",2,"REP",10,"F"
"338","A","F","UN","45-64","CALDWELL","11/08/2016","UNA",3,"UNA",8,"F"
"339","A","F","UN","45-64","CAMDEN","11/08/2016","REP",4,"REP",16,"F"
"340","A","F","UN","45-64","CAMDEN","11/08/2016","UNA",2,"UNA",6,"F"
"341","A","F","UN","45-64","CARTERET","11/08/2016","DEM",4,"DEM",12,"F"
"342","A","F","UN","45-64","CARTERET","11/08/2016","REP",6,"REP",22,"F"
"343","A","F","UN","45-64","CARTERET","11/08/2016","UNA",3,"UNA",14,"F"
"344","A","F","UN","45-64","CASWELL","11/08/2016","REP",1,"REP",2,"F"
"345","A","F","UN","45-64","CASWELL","11/08/2016","UNA",1,"UNA",2,"F"
"346","A","F","UN","45-64","CATAWBA","11/08/2016","DEM",15,"DEM",68,"F"
"347","A","F","UN","45-64","CATAWBA","11/08/2016","REP",11,"REP",42,"F"
"348","A","F","UN","45-64","CATAWBA","11/08/2016","UNA",21,"UNA",82,"F"
"349","A","F","UN","45-64","CHATHAM","11/08/2016","DEM",5,"DEM",30,"F"
"350","A","F","UN","45-64","CHATHAM","11/08/2016","LIB",1,"LIB",2,"F"
"351","A","F","UN","45-64","CHATHAM","11/08/2016","REP",3,"REP",6,"F"
"352","A","F","UN","45-64","CHATHAM","11/08/2016","UNA",15,"UNA",46,"F"
"353","A","F","UN","45-64","CHEROKEE","11/08/2016","DEM",1,"DEM",2,"F"
"354","A","F","UN","45-64","CHEROKEE","11/08/2016","UNA",1,"UNA",6,"F"
"355","A","F","UN","45-64","CLEVELAND","11/08/2016","DEM",2,"DEM",6,"F"
"356","A","F","UN","45-64","CLEVELAND","11/08/2016","REP",5,"REP",10,"F"
"357","A","F","UN","45-64","CLEVELAND","11/08/2016","UNA",2,"UNA",14,"F"
"358","A","F","UN","45-64","COLUMBUS","11/08/2016","DEM",1,"DEM",8,"F"
"359","A","F","UN","45-64","COLUMBUS","11/08/2016","UNA",3,"UNA",6,"F"
"360","A","F","UN","45-64","CRAVEN","11/08/2016","DEM",8,"DEM",34,"F"
"361","A","F","UN","45-64","CRAVEN","11/08/2016","REP",16,"REP",62,"F"
"362","A","F","UN","45-64","CRAVEN","11/08/2016","UNA",6,"UNA",22,"F"
"363","A","F","UN","45-64","CUMBERLAND","11/08/2016","DEM",49,"DEM",190,"F"
"364","A","F","UN","45-64","CUMBERLAND","11/08/2016","LIB",2,"LIB",6,"F"
"365","A","F","UN","45-64","CUMBERLAND","11/08/2016","REP",64,"REP",234,"F"
"366","A","F","UN","45-64","CUMBERLAND","11/08/2016","UNA",61,"UNA",274,"F"
"367","A","F","UN","45-64","CURRITUCK","11/08/2016","REP",6,"REP",16,"F"
"368","A","F","UN","45-64","CURRITUCK","11/08/2016","UNA",2,"UNA",12,"F"
"369","A","F","UN","45-64","DARE","11/08/2016","DEM",2,"DEM",6,"F"
"370","A","F","UN","45-64","DARE","11/08/2016","UNA",2,"UNA",10,"F"
"371","A","F","UN","45-64","DAVIDSON","11/08/2016","DEM",2,"DEM",12,"F"
"372","A","F","UN","45-64","DAVIDSON","11/08/2016","REP",8,"REP",24,"F"
"373","A","F","UN","45-64","DAVIDSON","11/08/2016","UNA",9,"UNA",34,"F"
"374","A","F","UN","45-64","YANCEY","11/08/2016","UNA",1,"UNA",4,"F"
"375","A","F","UN","65+","ALAMANCE","11/08/2016","DEM",4,"DEM",12,"F"
"376","A","F","UN","65+","ALAMANCE","11/08/2016","REP",4,"REP",16,"F"
"377","A","F","UN","65+","ALAMANCE","11/08/2016","UNA",7,"UNA",22,"F"
"378","A","F","UN","65+","BRUNSWICK","11/08/2016","DEM",2,"DEM",10,"F"
"379","A","F","UN","65+","BRUNSWICK","11/08/2016","REP",4,"REP",10,"F"
"380","A","F","UN","65+","BRUNSWICK","11/08/2016","UNA",7,"UNA",22,"F"
"381","A","F","UN","65+","BUNCOMBE","11/08/2016","DEM",7,"DEM",26,"F"
"382","A","F","UN","65+","BUNCOMBE","11/08/2016","REP",5,"REP",12,"F"
"383","A","F","UN","65+","BUNCOMBE","11/08/2016","UNA",7,"UNA",26,"F"
"384","A","F","UN","65+","BURKE","11/08/2016","REP",1,"REP",10,"F"
"385","A","F","UN","65+","BURKE","11/08/2016","UNA",3,"UNA",14,"F"
"386","A","F","UN","65+","CABARRUS","11/08/2016","DEM",5,"DEM",40,"F"
"387","A","F","UN","65+","CABARRUS","11/08/2016","REP",5,"REP",16,"F"
"388","A","F","UN","65+","CABARRUS","11/08/2016","UNA",9,"UNA",30,"F"
"389","A","F","UN","65+","CALDWELL","11/08/2016","UNA",1,"UNA",2,"F"
"390","A","F","UN","65+","CAMDEN","11/08/2016","DEM",1,"DEM",2,"F"
"391","A","F","UN","65+","CAMDEN","11/08/2016","UNA",1,"UNA",2,"F"
"392","A","F","UN","65+","CARTERET","11/08/2016","REP",4,"REP",14,"F"
"393","A","F","UN","65+","CARTERET","11/08/2016","UNA",2,"UNA",8,"F"
"394","A","F","UN","65+","CATAWBA","11/08/2016","DEM",5,"DEM",22,"F"
"395","A","F","UN","65+","CATAWBA","11/08/2016","REP",5,"REP",12,"F"
"396","A","F","UN","65+","CATAWBA","11/08/2016","UNA",2,"UNA",20,"F"
"397","A","F","UN","65+","CHATHAM","11/08/2016","DEM",7,"DEM",26,"F"
"398","A","F","UN","65+","CHATHAM","11/08/2016","REP",4,"REP",8,"F"
"399","A","F","UN","65+","CHATHAM","11/08/2016","UNA",13,"UNA",30,"F"
"400","A","F","UN","65+","CHEROKEE","11/08/2016","UNA",1,"UNA",2,"F"
"401","A","F","UN","65+","CLAY","11/08/2016","REP",1,"REP",4,"F"
"402","A","F","UN","65+","CRAVEN","11/08/2016","DEM",3,"DEM",14,"F"
"403","A","F","UN","65+","CRAVEN","11/08/2016","REP",4,"REP",24,"F"
"404","A","F","UN","65+","CRAVEN","11/08/2016","UNA",6,"UNA",22,"F"
"405","A","F","UN","65+","CUMBERLAND","11/08/2016","DEM",26,"DEM",96,"F"
"406","A","F","UN","65+","CUMBERLAND","11/08/2016","REP",32,"REP",126,"F"
"407","A","F","UN","65+","CUMBERLAND","11/08/2016","UNA",26,"UNA",98,"F"
"408","A","F","UN","65+","CURRITUCK","11/08/2016","DEM",1,"DEM",2,"F"
"409","A","F","UN","65+","CURRITUCK","11/08/2016","REP",1,"REP",4,"F"
"410","A","F","UN","65+","DARE","11/08/2016","UNA",1,"UNA",4,"F"
"411","A","F","UN","65+","DAVIDSON","11/08/2016","DEM",1,"DEM",4,"F"
"412","A","F","UN","65+","DAVIDSON","11/08/2016","REP",1,"REP",4,"F"
"413","A","F","UN","65+","DAVIDSON","11/08/2016","UNA",2,"UNA",8,"F"
"414","A","F","UN","65+","DAVIE","11/08/2016","REP",2,"REP",4,"F"
"415","A","M","HL","18-24","BUNCOMBE","11/08/2016","DEM",1,"DEM",2,"M"
"416","A","M","HL","18-24","BUNCOMBE","11/08/2016","LIB",1,"LIB",2,"M"
"417","A","M","HL","25-44","BUNCOMBE","11/08/2016","UNA",1,"UNA",4,"M"
"418","A","M","HL","25-44","CABARRUS","11/08/2016","DEM",1,"DEM",2,"M"
"419","A","M","HL","25-44","CHATHAM","11/08/2016","UNA",1,"UNA",2,"M"
"420","A","M","HL","25-44","CHEROKEE","11/08/2016","UNA",1,"UNA",2,"M"
"421","A","M","HL","25-44","CUMBERLAND","11/08/2016","DEM",3,"DEM",12,"M"
"422","A","M","HL","25-44","CUMBERLAND","11/08/2016","UNA",1,"UNA",12,"M"
"423","A","M","HL","45-64","CATAWBA","11/08/2016","DEM",1,"DEM",2,"M"
"424","A","M","HL","45-64","CHATHAM","11/08/2016","DEM",1,"DEM",4,"M"
"425","A","M","HL","45-64","CUMBERLAND","11/08/2016","UNA",1,"UNA",4,"M"
"426","A","M","HL","65+","CABARRUS","11/08/2016","UNA",1,"UNA",2,"M"
"427","A","M","HL","65+","CUMBERLAND","11/08/2016","UNA",1,"UNA",2,"M"
"428","A","M","NL","18-24","ALAMANCE","11/08/2016","DEM",4,"DEM",26,"M"
"429","A","M","NL","18-24","ALAMANCE","11/08/2016","REP",3,"REP",10,"M"
"430","A","M","NL","18-24","ALAMANCE","11/08/2016","UNA",8,"UNA",40,"M"
"431","A","M","NL","18-24","ALEXANDER","11/08/2016","DEM",1,"DEM",14,"M"
"432","A","M","NL","18-24","ALEXANDER","11/08/2016","UNA",1,"UNA",34,"M"
"433","A","M","NL","18-24","BRUNSWICK","11/08/2016","REP",1,"REP",4,"M"
"434","A","M","NL","18-24","BRUNSWICK","11/08/2016","UNA",4,"UNA",14,"M"
"435","A","M","NL","18-24","BUNCOMBE","11/08/2016","DEM",4,"DEM",26,"M"
"436","A","M","NL","18-24","BUNCOMBE","11/08/2016","UNA",6,"UNA",40,"M"
"437","A","M","NL","18-24","BURKE","11/08/2016","DEM",4,"DEM",64,"M"
"438","A","M","NL","18-24","BURKE","11/08/2016","UNA",13,"UNA",154,"M"
"439","A","M","NL","18-24","CABARRUS","11/08/2016","DEM",2,"DEM",30,"M"
"440","A","M","NL","18-24","CABARRUS","11/08/2016","LIB",1,"LIB",2,"M"
"441","A","M","NL","18-24","CABARRUS","11/08/2016","REP",2,"REP",24,"M"
"442","A","M","NL","18-24","CABARRUS","11/08/2016","UNA",7,"UNA",78,"M"
"443","A","M","NL","18-24","CALDWELL","11/08/2016","DEM",1,"DEM",4,"M"
"444","A","M","NL","18-24","CARTERET","11/08/2016","REP",3,"REP",6,"M"
"445","A","M","NL","18-24","CARTERET","11/08/2016","UNA",2,"UNA",16,"M"
"446","A","M","NL","18-24","CATAWBA","11/08/2016","DEM",11,"DEM",92,"M"
"447","A","M","NL","18-24","CATAWBA","11/08/2016","REP",4,"REP",52,"M"
"448","A","M","NL","18-24","CATAWBA","11/08/2016","UNA",17,"UNA",176,"M"
"449","A","M","NL","18-24","CHATHAM","11/08/2016","DEM",3,"DEM",12,"M"
"450","A","M","NL","18-24","CHATHAM","11/08/2016","REP",1,"REP",6,"M"
"451","A","M","NL","18-24","CHATHAM","11/08/2016","UNA",2,"UNA",12,"M"
"452","A","M","NL","18-24","CHOWAN","11/08/2016","REP",2,"REP",6,"M"
"453","A","M","NL","18-24","CLAY","11/08/2016","DEM",1,"DEM",2,"M"
"454","A","M","NL","18-24","CLEVELAND","11/08/2016","UNA",3,"UNA",16,"M"
"455","A","M","NL","18-24","CRAVEN","11/08/2016","DEM",2,"DEM",8,"M"
"456","A","M","NL","18-24","CRAVEN","11/08/2016","REP",2,"REP",18,"M"
"457","A","M","NL","18-24","CRAVEN","11/08/2016","UNA",11,"UNA",64,"M"
"458","A","M","NL","18-24","CUMBERLAND","11/08/2016","DEM",10,"DEM",50,"M"
"459","A","M","NL","18-24","CUMBERLAND","11/08/2016","REP",5,"REP",46,"M"
"460","A","M","NL","18-24","CUMBERLAND","11/08/2016","UNA",8,"UNA",144,"M"
"461","A","M","NL","18-24","DARE","11/08/2016","DEM",1,"DEM",2,"M"
"462","A","M","NL","18-24","DAVIDSON","11/08/2016","DEM",4,"DEM",16,"M"
"463","A","M","NL","18-24","DAVIDSON","11/08/2016","REP",3,"REP",10,"M"
"464","A","M","NL","18-24","DAVIDSON","11/08/2016","UNA",3,"UNA",46,"M"
"465","A","M","NL","18-24","DAVIE","11/08/2016","DEM",1,"DEM",2,"M"
"466","A","M","NL","18-24","YANCEY","11/08/2016","UNA",1,"UNA",2,"M"
"467","A","M","NL","25-44","ALAMANCE","11/08/2016","DEM",9,"DEM",82,"M"
"468","A","M","NL","25-44","ALAMANCE","11/08/2016","REP",8,"REP",38,"M"
"469","A","M","NL","25-44","ALAMANCE","11/08/2016","UNA",23,"UNA",106,"M"
"470","A","M","NL","25-44","ALEXANDER","11/08/2016","DEM",3,"DEM",22,"M"
"471","A","M","NL","25-44","ALEXANDER","11/08/2016","UNA",1,"UNA",30,"M"
"472","A","M","NL","25-44","BRUNSWICK","11/08/2016","DEM",2,"DEM",16,"M"
"473","A","M","NL","25-44","BRUNSWICK","11/08/2016","REP",2,"REP",14,"M"
"474","A","M","NL","25-44","BRUNSWICK","11/08/2016","UNA",2,"UNA",24,"M"
"475","A","M","NL","25-44","BUNCOMBE","11/08/2016","DEM",19,"DEM",92,"M"
"476","A","M","NL","25-44","BUNCOMBE","11/08/2016","LIB",1,"LIB",4,"M"
"477","A","M","NL","25-44","BUNCOMBE","11/08/2016","REP",9,"REP",48,"M"
"478","A","M","NL","25-44","BUNCOMBE","11/08/2016","UNA",33,"UNA",156,"M"
"479","A","M","NL","25-44","BURKE","11/08/2016","DEM",7,"DEM",164,"M"
"480","A","M","NL","25-44","BURKE","11/08/2016","LIB",1,"LIB",8,"M"
"481","A","M","NL","25-44","BURKE","11/08/2016","REP",1,"REP",68,"M"
"482","A","M","NL","25-44","BURKE","11/08/2016","UNA",12,"UNA",222,"M"
"483","A","M","NL","25-44","CABARRUS","11/08/2016","DEM",29,"DEM",114,"M"
"484","A","M","NL","25-44","CABARRUS","11/08/2016","REP",10,"REP",68,"M"
"485","A","M","NL","25-44","CABARRUS","11/08/2016","UNA",78,"UNA",272,"M"
"486","A","M","NL","25-44","CALDWELL","11/08/2016","REP",2,"REP",16,"M"
"487","A","M","NL","25-44","CALDWELL","11/08/2016","UNA",1,"UNA",14,"M"
"488","A","M","NL","25-44","CARTERET","11/08/2016","DEM",1,"DEM",6,"M"
"489","A","M","NL","25-44","CARTERET","11/08/2016","REP",2,"REP",14,"M"
"490","A","M","NL","25-44","CARTERET","11/08/2016","UNA",6,"UNA",48,"M"
"491","A","M","NL","25-44","CATAWBA","11/08/2016","DEM",31,"DEM",294,"M"
"492","A","M","NL","25-44","CATAWBA","11/08/2016","REP",20,"REP",140,"M"
"493","A","M","NL","25-44","CATAWBA","11/08/2016","UNA",39,"UNA",440,"M"
"494","A","M","NL","25-44","CHATHAM","11/08/2016","DEM",5,"DEM",44,"M"
"495","A","M","NL","25-44","CHATHAM","11/08/2016","LIB",1,"LIB",2,"M"
"496","A","M","NL","25-44","CHATHAM","11/08/2016","UNA",11,"UNA",60,"M"
"497","A","M","NL","25-44","CHEROKEE","11/08/2016","REP",1,"REP",4,"M"
"498","A","M","NL","25-44","CHEROKEE","11/08/2016","UNA",1,"UNA",8,"M"
"499","A","M","NL","25-44","CLAY","11/08/2016","DEM",1,"DEM",4,"M"
"500","A","M","NL","25-44","CLEVELAND","11/08/2016","REP",4,"REP",16,"M"
"501","A","M","NL","25-44","COLUMBUS","11/08/2016","DEM",1,"DEM",6,"M"
"502","A","M","NL","25-44","CRAVEN","11/08/2016","DEM",25,"DEM",80,"M"
"503","A","M","NL","25-44","CRAVEN","11/08/2016","REP",8,"REP",48,"M"
"504","A","M","NL","25-44","CRAVEN","11/08/2016","UNA",20,"UNA",122,"M"
"505","A","M","NL","25-44","CUMBERLAND","11/08/2016","DEM",25,"DEM",208,"M"
"506","A","M","NL","25-44","CUMBERLAND","11/08/2016","LIB",1,"LIB",4,"M"
"507","A","M","NL","25-44","CUMBERLAND","11/08/2016","REP",28,"REP",254,"M"
"508","A","M","NL","25-44","CUMBERLAND","11/08/2016","UNA",58,"UNA",546,"M"
"509","A","M","NL","25-44","CURRITUCK","11/08/2016","UNA",1,"UNA",6,"M"
"510","A","M","NL","25-44","DARE","11/08/2016","DEM",1,"DEM",2,"M"
"511","A","M","NL","25-44","DARE","11/08/2016","UNA",1,"UNA",10,"M"
"512","A","M","NL","25-44","DAVIDSON","11/08/2016","DEM",8,"DEM",66,"M"
"513","A","M","NL","25-44","DAVIDSON","11/08/2016","REP",4,"REP",38,"M"
"514","A","M","NL","25-44","DAVIDSON","11/08/2016","UNA",10,"UNA",76,"M"
"515","A","M","NL","25-44","DAVIE","11/08/2016","DEM",1,"DEM",4,"M"
"516","A","M","NL","25-44","YANCEY","11/08/2016","DEM",1,"DEM",2,"M"
"517","A","M","NL","45-64","ALAMANCE","11/08/2016","DEM",8,"DEM",36,"M"
"518","A","M","NL","45-64","ALAMANCE","11/08/2016","REP",5,"REP",20,"M"
"519","A","M","NL","45-64","ALAMANCE","11/08/2016","UNA",19,"UNA",60,"M"
"520","A","M","NL","45-64","ALEXANDER","11/08/2016","DEM",2,"DEM",12,"M"
"521","A","M","NL","45-64","ALEXANDER","11/08/2016","UNA",3,"UNA",10,"M"
"522","A","M","NL","45-64","BRUNSWICK","11/08/2016","DEM",3,"DEM",10,"M"
"523","A","M","NL","45-64","BRUNSWICK","11/08/2016","REP",4,"REP",14,"M"
"524","A","M","NL","45-64","BRUNSWICK","11/08/2016","UNA",4,"UNA",12,"M"
"525","A","M","NL","45-64","BUNCOMBE","11/08/2016","DEM",17,"DEM",66,"M"
"526","A","M","NL","45-64","BUNCOMBE","11/08/2016","LIB",1,"LIB",2,"M"
"527","A","M","NL","45-64","BUNCOMBE","11/08/2016","REP",12,"REP",38,"M"
"528","A","M","NL","45-64","BUNCOMBE","11/08/2016","UNA",21,"UNA",80,"M"
"529","A","M","NL","45-64","BURKE","11/08/2016","DEM",5,"DEM",38,"M"
"530","A","M","NL","45-64","BURKE","11/08/2016","REP",6,"REP",34,"M"
"531","A","M","NL","45-64","BURKE","11/08/2016","UNA",10,"UNA",42,"M"
"532","A","M","NL","45-64","CABARRUS","11/08/2016","DEM",33,"DEM",102,"M"
"533","A","M","NL","45-64","CABARRUS","11/08/2016","LIB",1,"LIB",2,"M"
"534","A","M","NL","45-64","CABARRUS","11/08/2016","REP",20,"REP",80,"M"
"535","A","M","NL","45-64","CABARRUS","11/08/2016","UNA",73,"UNA",202,"M"
"536","A","M","NL","45-64","CALDWELL","11/08/2016","DEM",1,"DEM",14,"M"
"537","A","M","NL","45-64","CALDWELL","11/08/2016","REP",2,"REP",10,"M"
"538","A","M","NL","45-64","CALDWELL","11/08/2016","UNA",6,"UNA",24,"M"
"539","A","M","NL","45-64","CARTERET","11/08/2016","DEM",4,"DEM",14,"M"
"540","A","M","NL","45-64","CARTERET","11/08/2016","REP",5,"REP",12,"M"
"541","A","M","NL","45-64","CASWELL","11/08/2016","REP",1,"REP",2,"M"
"542","A","M","NL","45-64","CATAWBA","11/08/2016","DEM",20,"DEM",130,"M"
"543","A","M","NL","45-64","CATAWBA","11/08/2016","REP",8,"REP",80,"M"
"544","A","M","NL","45-64","CATAWBA","11/08/2016","UNA",21,"UNA",126,"M"
"545","A","M","NL","45-64","CHATHAM","11/08/2016","DEM",10,"DEM",26,"M"
"546","A","M","NL","45-64","CHATHAM","11/08/2016","REP",6,"REP",16,"M"
"547","A","M","NL","45-64","CHATHAM","11/08/2016","UNA",13,"UNA",44,"M"
"548","A","M","NL","45-64","CHEROKEE","11/08/2016","DEM",4,"DEM",14,"M"
"549","A","M","NL","45-64","CHEROKEE","11/08/2016","UNA",1,"UNA",8,"M"
"550","A","M","NL","45-64","CHOWAN","11/08/2016","UNA",1,"UNA",2,"M"
"551","A","M","NL","45-64","CLEVELAND","11/08/2016","DEM",3,"DEM",16,"M"
"552","A","M","NL","45-64","CLEVELAND","11/08/2016","REP",3,"REP",22,"M"
"553","A","M","NL","45-64","CLEVELAND","11/08/2016","UNA",11,"UNA",36,"M"
"554","A","M","NL","45-64","COLUMBUS","11/08/2016","DEM",2,"DEM",6,"M"
"555","A","M","NL","45-64","COLUMBUS","11/08/2016","REP",1,"REP",2,"M"
"556","A","M","NL","45-64","COLUMBUS","11/08/2016","UNA",1,"UNA",4,"M"
"557","A","M","NL","45-64","CRAVEN","11/08/2016","DEM",11,"DEM",24,"M"
"558","A","M","NL","45-64","CRAVEN","11/08/2016","REP",4,"REP",26,"M"
"559","A","M","NL","45-64","CRAVEN","11/08/2016","UNA",11,"UNA",40,"M"
"560","A","M","NL","45-64","CUMBERLAND","11/08/2016","DEM",18,"DEM",100,"M"
"561","A","M","NL","45-64","CUMBERLAND","11/08/2016","REP",29,"REP",166,"M"
"562","A","M","NL","45-64","CUMBERLAND","11/08/2016","UNA",54,"UNA",230,"M"
"563","A","M","NL","45-64","CURRITUCK","11/08/2016","REP",2,"REP",4,"M"
"564","A","M","NL","45-64","DARE","11/08/2016","REP",1,"REP",2,"M"
"565","A","M","NL","45-64","DARE","11/08/2016","UNA",2,"UNA",8,"M"
"566","A","M","NL","45-64","DAVIDSON","11/08/2016","DEM",9,"DEM",38,"M"
"567","A","M","NL","45-64","DAVIDSON","11/08/2016","REP",3,"REP",28,"M"
"568","A","M","NL","45-64","DAVIDSON","11/08/2016","UNA",3,"UNA",24,"M"
"569","A","M","NL","45-64","DAVIE","11/08/2016","UNA",1,"UNA",2,"M"
"570","A","M","NL","45-64","YANCEY","11/08/2016","UNA",1,"UNA",2,"M"
"571","A","M","NL","65+","ALAMANCE","11/08/2016","DEM",3,"DEM",12,"M"
"572","A","M","NL","65+","ALAMANCE","11/08/2016","UNA",2,"UNA",16,"M"
"573","A","M","NL","65+","BRUNSWICK","11/08/2016","DEM",4,"DEM",12,"M"
"574","A","M","NL","65+","BRUNSWICK","11/08/2016","REP",1,"REP",6,"M"
"575","A","M","NL","65+","BRUNSWICK","11/08/2016","UNA",8,"UNA",22,"M"
"576","A","M","NL","65+","BUNCOMBE","11/08/2016","DEM",8,"DEM",30,"M"
"577","A","M","NL","65+","BUNCOMBE","11/08/2016","REP",4,"REP",14,"M"
"578","A","M","NL","65+","BUNCOMBE","11/08/2016","UNA",8,"UNA",26,"M"
"579","A","M","NL","65+","BURKE","11/08/2016","DEM",1,"DEM",8,"M"
"580","A","M","NL","65+","BURKE","11/08/2016","REP",2,"REP",8,"M"
"581","A","M","NL","65+","BURKE","11/08/2016","UNA",3,"UNA",16,"M"
"582","A","M","NL","65+","CABARRUS","11/08/2016","DEM",7,"DEM",20,"M"
"583","A","M","NL","65+","CABARRUS","11/08/2016","REP",2,"REP",10,"M"
"584","A","M","NL","65+","CABARRUS","11/08/2016","UNA",14,"UNA",50,"M"
"585","A","M","NL","65+","CALDWELL","11/08/2016","UNA",1,"UNA",2,"M"
"586","A","M","NL","65+","CARTERET","11/08/2016","DEM",1,"DEM",6,"M"
"587","A","M","NL","65+","CARTERET","11/08/2016","REP",1,"REP",2,"M"
"588","A","M","NL","65+","CARTERET","11/08/2016","UNA",1,"UNA",6,"M"
"589","A","M","NL","65+","CATAWBA","11/08/2016","DEM",4,"DEM",42,"M"
"590","A","M","NL","65+","CATAWBA","11/08/2016","REP",5,"REP",16,"M"
"591","A","M","NL","65+","CATAWBA","11/08/2016","UNA",5,"UNA",40,"M"
"592","A","M","NL","65+","CHATHAM","11/08/2016","DEM",8,"DEM",26,"M"
"593","A","M","NL","65+","CHATHAM","11/08/2016","REP",2,"REP",4,"M"
"594","A","M","NL","65+","CHATHAM","11/08/2016","UNA",11,"UNA",32,"M"
"595","A","M","NL","65+","CHEROKEE","11/08/2016","REP",1,"REP",2,"M"
"596","A","M","NL","65+","CHEROKEE","11/08/2016","UNA",2,"UNA",6,"M"
"597","A","M","NL","65+","CLEVELAND","11/08/2016","DEM",1,"DEM",14,"M"
"598","A","M","NL","65+","CLEVELAND","11/08/2016","REP",1,"REP",8,"M"
"599","A","M","NL","65+","CLEVELAND","11/08/2016","UNA",2,"UNA",16,"M"
"600","A","M","NL","65+","CRAVEN","11/08/2016","DEM",3,"DEM",12,"M"
"601","A","M","NL","65+","CRAVEN","11/08/2016","REP",1,"REP",4,"M"
"602","A","M","NL","65+","CUMBERLAND","11/08/2016","DEM",8,"DEM",42,"M"
"603","A","M","NL","65+","CUMBERLAND","11/08/2016","REP",2,"REP",26,"M"
"604","A","M","NL","65+","CUMBERLAND","11/08/2016","UNA",8,"UNA",54,"M"
"605","A","M","NL","65+","CURRITUCK","11/08/2016","UNA",1,"UNA",2,"M"
"606","A","M","NL","65+","DARE","11/08/2016","DEM",1,"DEM",2,"M"
"607","A","M","NL","65+","DARE","11/08/2016","UNA",1,"UNA",2,"M"
"608","A","M","NL","65+","DAVIDSON","11/08/2016","DEM",1,"DEM",8,"M"
"609","A","M","NL","65+","DAVIDSON","11/08/2016","REP",1,"REP",10,"M"
"610","A","M","NL","65+","DAVIDSON","11/08/2016","UNA",5,"UNA",22,"M"
"611","A","M","UN","18-24","ALAMANCE","11/08/2016","LIB",1,"LIB",2,"M"
"612","A","M","UN","18-24","ALAMANCE","11/08/2016","REP",1,"REP",2,"M"
"613","A","M","UN","18-24","ALAMANCE","11/08/2016","UNA",3,"UNA",20,"M"
"614","A","M","UN","18-24","ALEXANDER","11/08/2016","REP",1,"REP",2,"M"
"615","A","M","UN","18-24","ALEXANDER","11/08/2016","UNA",2,"UNA",8,"M"
"616","A","M","UN","18-24","BUNCOMBE","11/08/2016","DEM",3,"DEM",18,"M"
"617","A","M","UN","18-24","BUNCOMBE","11/08/2016","REP",1,"REP",2,"M"
"618","A","M","UN","18-24","BUNCOMBE","11/08/2016","UNA",7,"UNA",28,"M"
"619","A","M","UN","18-24","BURKE","11/08/2016","UNA",1,"UNA",30,"M"
"620","A","M","UN","18-24","CABARRUS","11/08/2016","UNA",3,"UNA",14,"M"
"621","A","M","UN","18-24","CASWELL","11/08/2016","UNA",1,"UNA",2,"M"
"622","A","M","UN","18-24","CATAWBA","11/08/2016","DEM",1,"DEM",24,"M"
"623","A","M","UN","18-24","CATAWBA","11/08/2016","REP",1,"REP",8,"M"
"624","A","M","UN","18-24","CATAWBA","11/08/2016","UNA",6,"UNA",50,"M"
"625","A","M","UN","18-24","CHATHAM","11/08/2016","UNA",1,"UNA",4,"M"
